x,y,z
36.833370208740234,87.50553131103516,89.2963638305664
35.7818717956543,88.38513946533203,89.43840026855469
35.999359130859375,87.54095458984375,89.77181243896484
37.02011489868164,86.62657165527344,89.57577514648438
37.08167266845703,85.50209045410156,89.99575805664062
36.099884033203125,86.42076873779297,90.26697540283203
36.2885856628418,85.53694152832031,90.53343963623047
34.94533157348633,88.42503356933594,89.90315246582031
35.157955169677734,87.57962799072266,90.22979736328125
34.10269546508789,88.46534729003906,90.37403106689453
34.31499099731445,87.61714172363281,90.69828796386719
35.28139114379883,86.4463882446289,90.75794982910156
41.633270263671875,77.7640151977539,90.50843811035156
40.60675048828125,78.68170166015625,90.73762512207031
40.81177520751953,77.78667449951172,90.98145294189453
39.81090545654297,78.70759582519531,91.24956512451172
39.96662902832031,77.78524017333984,91.47856903076172
38.85698699951172,79.6578140258789,91.57769775390625
38.98298263549805,78.72235870361328,91.76081085205078
39.12961196899414,77.80709075927734,91.961181640625
37.86494445800781,80.5860824584961,91.82568359375
38.037227630615234,79.6800765991211,92.0859146118164
37.02690124511719,80.62388610839844,92.30079650878906
37.103450775146484,79.4992904663086,92.68915557861328
38.13642883300781,78.7302474975586,92.27510070800781
38.19892120361328,77.65029907226562,92.58712005615234
37.21796417236328,78.59281921386719,92.87308502197266
37.364261627197266,77.67056274414062,93.09447479248047
36.00356674194336,81.52875518798828,92.48597717285156
36.18474197387695,80.65777587890625,92.76875305175781
36.25973129272461,79.49179077148438,93.15972900390625
35.188446044921875,81.57330322265625,92.9970474243164
35.3284912109375,80.67167663574219,93.25827026367188
35.40932846069336,79.52947235107422,93.60468292236328
36.531837463378906,77.69129180908203,93.59062957763672
36.388511657714844,78.60073852539062,93.35816955566406
35.544918060302734,78.62541961669922,93.83985900878906
35.691932678222656,77.71772003173828,94.0699691772461
40.90977478027344,82.6852798461914,88.79229736328125
41.13058090209961,81.80890655517578,89.03950500488281
39.89372253417969,83.59230041503906,89.01859283447266
40.12596893310547,82.7509994506836,89.3331069946289
40.2080192565918,81.60794067382812,89.84378814697266
39.07399368286133,83.64283752441406,89.51140594482422
38.0606575012207,84.55879211425781,89.72403717041016
38.26068115234375,83.68932342529297,90.0112533569336
39.191986083984375,82.49372100830078,90.04257202148438
39.4153938293457,81.65347290039062,90.35353088378906
38.373809814453125,82.54899597167969,90.51341247558594
38.59066390991211,81.70174407958984,90.84146881103516
40.5713005065918,84.67637634277344,87.95175170898438
40.68169403076172,83.5264663696289,88.50284576416016
39.77589797973633,84.73805236816406,88.48001861572266
38.866790771484375,84.5057601928711,89.20800018310547
41.15345001220703,80.66676330566406,89.51825714111328
40.40982437133789,80.7247085571289,90.08616638183594
41.350128173828125,79.77963256835938,89.73693084716797
40.407962799072266,79.5738754272461,90.53146362304688
41.37202835083008,78.61614227294922,90.24111938476562
39.482486724853516,80.53099822998047,90.8338851928711
39.64659881591797,79.63043975830078,91.05740356445312
38.68226623535156,80.55516052246094,91.3457260131836
37.262847900390625,84.60303497314453,90.24879455566406
37.45268249511719,83.7223892211914,90.52240753173828
36.46923828125,84.64569854736328,90.78046417236328
36.53777313232422,83.51641082763672,91.23828125
37.542388916015625,82.59551239013672,91.00605010986328
37.76044464111328,81.74822998046875,91.3153076171875
36.72947311401367,82.6336898803711,91.50509643554688
36.82522201538086,81.47868347167969,92.00157165527344
34.97029113769531,83.62142944335938,92.31512451171875
35.74591064453125,83.55963134765625,91.77197265625
34.774559020996094,84.4968032836914,92.06187438964844
35.566436767578125,84.44480895996094,91.51734161376953
35.92985916137695,82.6749038696289,92.03018188476562
35.0246696472168,82.46504974365234,92.7598876953125
46.79290008544922,93.90874481201172,76.72950744628906
47.40592956542969,93.77182006835938,76.10279846191406
46.50151443481445,94.73422241210938,76.47412872314453
45.716896057128906,94.58186340332031,77.48600006103516
45.58124923706055,95.69763946533203,76.82813262939453
45.95207977294922,93.73116302490234,77.71922302246094
52.559120178222656,95.0012435913086,70.19104766845703
52.74690246582031,93.90151977539062,70.889892578125
53.56596374511719,94.0960464477539,69.9146957397461
51.86844253540039,95.13569641113281,70.75691986083984
52.06621551513672,94.0374526977539,71.47843933105469
54.23964309692383,93.96111297607422,69.32706451416016
53.26161575317383,94.87918090820312,69.6034927368164
50.513450622558594,93.93561553955078,73.02172088623047
49.48854064941406,94.86262512207031,73.26948547363281
49.7977409362793,94.0611572265625,73.59441375732422
48.78696823120117,94.95286560058594,73.82653045654297
48.913394927978516,93.8208236694336,74.49913787841797
51.03755187988281,94.93036651611328,71.744384765625
51.2079963684082,93.81560516357422,72.46520233154297
50.33304977416992,95.03265380859375,72.31995391845703
48.48283767700195,95.7737808227539,73.54523468017578
47.29366683959961,94.90216064453125,75.43206024169922
48.2109375,93.94515991210938,75.0746078491211
47.818031311035156,95.88566589355469,74.1603775024414
47.93209457397461,94.75556182861328,74.80345916748047
47.002193450927734,95.725830078125,75.16345977783203
45.415000915527344,96.806640625,76.14286804199219
46.36598205566406,95.85882568359375,75.79247283935547
46.06929016113281,96.67369079589844,75.50115966796875
56.668983459472656,86.14104461669922,72.53453826904297
55.785911560058594,87.11310577392578,72.93669128417969
55.87831497192383,85.99510955810547,73.59134674072266
54.87215805053711,88.07903289794922,73.3102035522461
54.975914001464844,86.965576171875,73.97038269042969
55.248924255371094,86.11051940917969,74.20158386230469
54.23118209838867,88.20880889892578,73.91246032714844
53.91901779174805,89.0260009765625,73.64871215820312
53.22905349731445,89.13156127929688,74.22613525390625
52.92387771606445,89.93518829345703,73.93688201904297
53.351261138916016,88.00940704345703,74.87362670898438
54.316959381103516,87.0648193359375,74.56358337402344
54.39163589477539,85.95680236816406,75.17901611328125
53.469364166259766,86.87871551513672,75.50961303710938
53.73115921020508,86.04838562011719,75.76628875732422
57.93448257446289,78.18049621582031,75.84883880615234
57.1132698059082,79.16889190673828,76.3060531616211
57.34873580932617,78.2686996459961,76.50123596191406
56.2220458984375,80.14273834228516,76.69911193847656
56.47365188598633,79.26881408691406,76.93878936767578
56.52357864379883,78.14762115478516,77.50334930419922
55.28779220581055,81.10076904296875,77.04988098144531
55.552921295166016,80.24188995361328,77.31141662597656
54.62192916870117,81.21502685546875,77.65878295898438
54.360992431640625,82.06133270263672,77.40249633789062
54.71499252319336,80.08528137207031,78.27100372314453
55.89053726196289,78.2441177368164,78.14242553710938
55.62873840332031,79.12533569335938,77.89447021484375
54.98555374145508,79.22332000732422,78.5236587524414
55.07888412475586,78.11414337158203,79.14920806884766
59.409358978271484,82.26499938964844,71.38050079345703
58.62318420410156,83.27472686767578,71.85963439941406
58.68583297729492,82.16914367675781,72.5137939453125
57.817806243896484,84.28520202636719,72.32743835449219
58.34672546386719,84.1496810913086,71.64743041992188
57.527870178222656,85.14848327636719,72.10770416259766
56.75617980957031,85.01139068603516,73.1849594116211
57.03084182739258,84.15550994873047,73.40767669677734
58.135101318359375,82.29253387451172,73.17225646972656
57.86952209472656,83.1671371459961,72.96770477294922
57.089759826660156,83.04112243652344,74.00206756591797
57.348358154296875,82.17206573486328,74.22792053222656
59.98616027832031,78.26761627197266,72.98451232910156
59.23405075073242,79.28475952148438,73.50223541259766
59.4578742980957,78.38040161132812,73.65081024169922
58.457984924316406,80.29704284667969,74.00291442871094
59.006439208984375,80.18171691894531,73.34410858154297
58.19732666015625,81.17969512939453,73.80147552490234
57.60318374633789,81.31272888183594,74.462890625
57.67672348022461,80.1801986694336,75.07235717773438
57.930850982666016,79.28986358642578,75.27254486083984
58.4761848449707,79.18594360351562,74.60358428955078
58.706844329833984,78.28227233886719,74.76813507080078
59.72846603393555,80.27338409423828,72.21623229980469
58.95222091674805,81.28703308105469,72.70419311523438
59.47418212890625,81.14718627929688,72.02923583984375
60.19181823730469,81.25499725341797,70.90547180175781
60.46907424926758,80.37593841552734,71.0884780883789
59.986083984375,79.3869400024414,72.39264678955078
60.50069808959961,79.26002502441406,71.72721862792969
60.74886703491211,78.36783599853516,71.89578247070312
56.72577667236328,82.2914810180664,74.86410522460938
56.46785354614258,83.15100860595703,74.6364517211914
55.56865310668945,84.12381744384766,75.0259780883789
55.6004524230957,82.98556518554688,75.61732482910156
55.87506866455078,82.12145233154297,75.84478759765625
54.651248931884766,85.0899658203125,75.3966064453125
54.68551254272461,83.93902587890625,75.9878158569336
53.988121032714844,85.18971252441406,75.98345947265625
54.02735900878906,84.04558563232422,76.57258605957031
54.94929122924805,83.08197021484375,76.20616912841797
55.201725006103516,82.22769165039062,76.45374298095703
54.2718391418457,83.19630432128906,76.81507110595703
56.14773178100586,85.1410140991211,73.81734466552734
56.216976165771484,84.01692962646484,74.41236877441406
55.30615997314453,84.98751831054688,74.79630279541016
56.802547454833984,81.16384887695312,75.48352813720703
56.86984634399414,80.05376434326172,76.0869140625
55.963565826416016,81.002685546875,76.44172668457031
49.84018325805664,85.936279296875,79.3077163696289
48.84296798706055,86.84846496582031,79.5771255493164
49.10518264770508,86.0318374633789,79.8967514038086
47.55532455444336,85.93818664550781,81.39743041992188
48.26043701171875,85.82756805419922,80.79759216308594
47.286224365234375,86.75950622558594,81.10631561279297
48.129878997802734,86.95608520507812,80.16057586669922
47.84644317626953,87.77050018310547,79.87781524658203
47.15632247924805,87.89085388183594,80.4610824584961
51.1732177734375,90.9420394897461,74.73334503173828
51.479312896728516,90.15108489990234,75.04315948486328
52.194664001464844,90.0472412109375,74.49063110351562
49.88938522338867,90.03813934326172,76.50911712646484
50.606143951416016,89.9297103881836,75.96610260009766
49.59019088745117,90.8204345703125,76.22327423095703
50.15062713623047,91.831787109375,74.97554016113281
50.451114654541016,91.05604553222656,75.29197692871094
49.424442291259766,91.95407104492188,75.535400390625
52.76899719238281,86.98780822753906,76.08981323242188
52.85013961791992,85.84903717041016,76.7202377319336
52.050315856933594,87.08928680419922,76.6555404663086
51.753726959228516,87.89471435546875,76.36519622802734
52.166255950927734,85.95291137695312,77.2803955078125
50.0189208984375,88.89259338378906,77.17546081542969
50.167076110839844,87.7743911743164,77.80292510986328
51.03471755981445,87.99410247802734,76.91362762451172
51.43474197387695,86.05195617675781,77.86121368408203
51.167633056640625,86.87501525878906,77.54833221435547
50.426971435546875,86.96701049804688,78.11615753173828
50.58749771118164,85.82520294189453,78.7261962890625
52.34901428222656,88.92330169677734,75.13532257080078
52.632808685302734,88.12264251708984,75.44513702392578
51.61992263793945,89.02754974365234,75.70668029785156
50.727481842041016,88.79302215576172,76.63282012939453
47.28697967529297,90.82979583740234,78.2792739868164
47.560333251953125,90.04071807861328,78.57574462890625
48.28964614868164,89.91565704345703,78.00492858886719
46.298858642578125,91.74470520019531,78.55538177490234
46.571231842041016,90.9662094116211,78.8462905883789
46.73097229003906,89.8238525390625,79.51292419433594
48.37818908691406,92.83232879638672,75.7647476196289
48.566043853759766,91.71273040771484,76.50200653076172
47.7193603515625,92.97010040283203,76.34426879882812
47.8534049987793,91.84120178222656,77.04802703857422
48.86906051635742,90.93792724609375,76.77668762207031
49.017578125,89.80581665039062,77.43547821044922
48.00722122192383,90.71367645263672,77.70564270019531
46.87809371948242,92.77163696289062,77.35599517822266
47.150054931640625,91.96991729736328,77.63447570800781
46.19834899902344,92.89141082763672,77.96649169921875
49.27576446533203,89.01335906982422,77.7479248046875
49.442298889160156,87.87997436523438,78.36029815673828
48.42975997924805,88.79414367675781,78.63774871826172
48.70167541503906,87.99227905273438,78.92700958251953
49.682613372802734,87.08818817138672,78.68131256103516
47.720191955566406,88.90815734863281,79.21868896484375
46.86680603027344,88.69611358642578,80.18397521972656
53.68474578857422,82.18318939208984,78.00338745117188
53.42726516723633,83.01626586914062,77.75936126708984
52.753963470458984,83.13794708251953,78.35946655273438
52.49898910522461,83.97291564941406,78.11595916748047
52.85146713256836,81.99385070800781,78.98815155029297
51.80916213989258,84.0875244140625,78.71141815185547
51.56013870239258,84.919677734375,78.46016693115234
50.836387634277344,85.02052307128906,79.03382110595703
50.9541015625,83.87984466552734,79.64060974121094
52.178245544433594,82.11402893066406,79.61149597167969
51.905120849609375,82.94407653808594,79.32832336425781
51.21043395996094,83.0561752319336,79.9338150024414
51.354984283447266,81.935546875,80.56365966796875
54.19752883911133,79.09320831298828,79.55828857421875
54.30401611328125,77.9836654663086,80.17977142333984
53.290184020996094,80.05702209472656,79.9568862915039
53.4219856262207,78.97765350341797,80.60276794433594
53.6785774230957,78.09849548339844,80.83655548095703
52.33382797241211,81.00787353515625,80.27325439453125
52.505245208740234,79.89906311035156,80.95804595947266
51.63998031616211,81.12858581542969,80.88014221191406
51.82411193847656,80.02716827392578,81.56053924560547
52.794010162353516,79.07233428955078,81.2422866821289
52.86497116088867,77.95977020263672,81.83705139160156
53.9224853515625,79.94383239746094,79.28838348388672
53.793113708496094,81.04434967041016,78.64344787597656
53.13322448730469,81.17589569091797,79.2722396850586
49.65834426879883,82.96702575683594,81.43746185302734
49.78775405883789,81.84007263183594,82.08612060546875
50.645423889160156,82.0474624633789,81.15034484863281
47.94448471069336,84.00175476074219,82.30579376220703
48.66977310180664,83.89173126220703,81.71849060058594
47.686710357666016,84.82230377197266,82.00691223144531
49.09226608276367,81.95183563232422,82.67152404785156
48.08736038208008,82.86822509765625,82.92986297607422
48.242618560791016,81.74175262451172,83.5758285522461
48.804908752441406,82.75309753417969,82.35212707519531
49.249244689941406,84.90633392333984,80.51616668701172
49.39702606201172,83.78789520263672,81.12483978271484
50.232337951660156,83.98193359375,80.23667907714844
50.10019302368164,85.11309814453125,79.62094116210938
50.37599563598633,82.86267852783203,80.84552764892578
48.5223388671875,84.997314453125,81.11534118652344
50.7949104309082,80.92852020263672,81.8040771484375
51.11126708984375,80.13363647460938,82.1308364868164
50.084815979003906,81.03274536132812,82.37801361083984
49.213199615478516,80.82579803466797,83.30406188964844
53.103187561035156,85.00254821777344,76.9369125366211
53.34699249267578,84.15782165527344,77.17298889160156
52.40443801879883,85.1070785522461,77.55620574951172
58.034339904785156,90.18704223632812,67.97016143798828
57.149330139160156,91.15794372558594,68.36847686767578
57.22460174560547,90.05333709716797,69.01557922363281
55.57342529296875,92.2481460571289,69.31780242919922
56.21629333496094,92.11687469482422,68.72115325927734
55.24773406982422,93.05757904052734,69.04631805419922
55.7161750793457,91.13784790039062,70.01361083984375
55.83165740966797,90.02420806884766,70.69636535644531
56.630882263183594,90.16815185546875,69.6404800415039
56.334346771240234,91.01254272460938,69.3983154296875
57.90256118774414,87.22496032714844,70.13045501708984
57.981101989746094,86.11844635009766,70.78768157958984
58.75522994995117,86.23490905761719,69.70427703857422
56.12633514404297,89.19094848632812,70.92475128173828
56.24180221557617,88.07894897460938,71.60851287841797
57.023529052734375,88.21157836914062,70.53456115722656
57.41618347167969,86.24966430664062,71.43885803222656
57.122344970703125,87.10224914550781,71.2042465209961
56.55204391479492,87.23929595947266,71.84611511230469
58.39476013183594,88.21154022216797,68.83648681640625
57.51422882080078,89.19034576416016,69.24058532714844
57.60578155517578,88.08116912841797,69.89936065673828
58.32537841796875,89.32057189941406,68.17787170410156
58.88745880126953,89.20641326904297,67.54847717285156
59.18296813964844,88.3344497680664,67.77175903320312
58.475120544433594,87.1014633178711,69.49146270751953
59.24956512451172,87.21764373779297,68.41502380371094
59.52735137939453,86.34017944335938,68.61766815185547
56.72308349609375,89.05796813964844,70.29021453857422
55.234458923339844,90.1766586303711,71.31641387939453
54.9240608215332,90.97518920898438,71.05928039550781
54.27949142456055,91.12551879882812,71.6615982055664
54.43907165527344,90.00907135009766,72.37574005126953
52.57162094116211,92.14665222167969,72.51404571533203
53.25632095336914,92.026611328125,71.9351806640625
52.23333740234375,92.92532348632812,72.20883178710938
53.796142578125,90.15326690673828,72.95632934570312
53.45123291015625,90.92799377441406,72.66793060302734
52.750511169433594,91.05176544189453,73.23169708251953
54.746334075927734,92.075439453125,70.34263610839844
53.745582580566406,92.9864730834961,70.62284851074219
53.941829681396484,91.88662719726562,71.35649108886719
54.57695770263672,93.18568420410156,69.61510467529297
53.070884704589844,93.13117980957031,71.20355224609375
55.46952819824219,87.9378890991211,72.69881439208984
55.351959228515625,89.04991912841797,72.00308990478516
54.57753372192383,88.901123046875,73.04393005371094
57.05039978027344,92.2608642578125,67.68901824951172
57.631988525390625,92.13899230957031,67.07019805908203
56.71710968017578,93.0917739868164,67.44023895263672
57.951759338378906,91.28960418701172,67.30106353759766
58.48893356323242,91.14547729492188,66.65501403808594
58.80610275268555,90.29240417480469,66.86692810058594
56.07075119018555,93.23497772216797,68.04171752929688
55.07658767700195,94.15396118164062,68.3320541381836
58.266761779785156,85.24952697753906,71.00191497802734
59.087520599365234,84.25211334228516,70.54623413085938
59.58087921142578,85.2425537109375,69.25240325927734
59.036399841308594,85.35514831542969,69.9061050415039
59.8469352722168,84.35997009277344,69.45243072509766
59.89651107788086,83.2505874633789,70.08003234863281
59.35927963256836,83.36907196044922,70.74502563476562
60.164188385009766,82.36912536621094,70.26102447509766
51.00716781616211,92.04539489746094,74.05091857910156
51.7190055847168,91.94329071044922,73.48599243164062
50.68706512451172,92.82200622558594,73.72516632080078
51.56112289428711,93.048828125,72.75733947753906
51.88225555419922,90.82479858398438,74.18231201171875
49.97047424316406,92.94589233398438,74.29000091552734
49.20887756347656,93.05216979980469,74.83918762207031
42.756629943847656,94.70320892333984,80.16341400146484
42.90266799926758,93.56443786621094,80.80667877197266
43.73971176147461,93.77882385253906,79.86402130126953
44.940757751464844,95.83583068847656,77.4796371459961
44.62599182128906,96.63260650634766,77.1564712524414
43.9276008605957,96.75334930419922,77.75395965576172
44.088191986083984,95.63076782226562,78.41571044921875
45.27615737915039,93.83063507080078,78.33267211914062
45.05955123901367,94.7053451538086,78.1094741821289
44.36235046386719,94.8115234375,78.6976318359375
44.44021224975586,93.66902923583984,79.25881958007812
43.35386657714844,95.7405776977539,78.9767074584961
42.329959869384766,96.635009765625,79.20976257324219
42.60181427001953,95.849609375,79.52743530273438
43.081825256347656,96.50908660888672,78.65070343017578
43.48358154296875,94.60762786865234,79.60137939453125
42.19392395019531,93.70016479492188,81.4037094116211
41.16264343261719,94.58655548095703,81.63207244873047
41.463645935058594,93.81584167480469,81.9662094116211
41.747406005859375,95.61502075195312,80.41548156738281
41.89846420288086,94.48262786865234,81.06095123291016
41.016624450683594,95.71434020996094,80.98468017578125
40.01222610473633,96.6207275390625,81.25120544433594
40.13322448730469,95.49876403808594,81.89421844482422
39.306915283203125,96.73970794677734,81.8132095336914
39.42305374145508,95.58348846435547,82.45193481445312
40.42235565185547,94.68903350830078,82.18817901611328
40.57619094848633,93.55582427978516,82.84100341796875
39.544891357421875,94.46493530273438,83.07759857177734
39.813838958740234,93.65066528320312,83.38710021972656
41.60354995727539,96.73657989501953,79.775390625
40.730796813964844,96.5208969116211,80.67743682861328
38.81151580810547,94.54244232177734,83.63099670410156
39.053489685058594,93.73011016845703,83.94972229003906
37.827823638916016,95.47126007080078,83.90914154052734
38.05621337890625,94.63758850097656,84.19867706298828
38.17607116699219,93.51459503173828,84.7787857055664
36.068023681640625,96.47569274902344,84.72322845458984
36.29880905151367,95.63921356201172,84.9903335571289
37.07355880737305,95.57099151611328,84.47103881835938
36.42219924926758,94.50206756591797,85.58866119384766
36.550838470458984,93.36376953125,86.18246459960938
37.428890228271484,93.5838394165039,85.32086944580078
37.18501281738281,94.41841125488281,85.0423583984375
34.968868255615234,93.48779296875,87.21436309814453
33.92915725708008,94.37612915039062,87.38668823242188
34.142024993896484,93.5312271118164,87.68788146972656
33.093807220458984,94.4126205444336,87.85035705566406
33.298336029052734,93.56865692138672,88.16452026367188
35.25938034057617,96.5340805053711,85.2183837890625
35.380027770996094,95.39154815673828,85.79705810546875
34.21403121948242,97.4130630493164,85.40769958496094
34.46529006958008,96.60723876953125,85.70783996582031
34.5926513671875,95.44686126708984,86.30695343017578
35.65459442138672,94.57521057128906,86.12909698486328
35.782222747802734,93.4366226196289,86.71662902832031
34.74596405029297,94.32603454589844,86.89614868164062
33.77848815917969,95.50492858886719,86.80897521972656
32.71427917480469,96.36983489990234,86.9457778930664
32.94289779663086,95.54674530029297,87.29969787597656
33.39308547973633,97.46533203125,85.8826675415039
33.54103088378906,96.31871795654297,86.46299743652344
32.57730484008789,97.5093765258789,86.37422943115234
38.432342529296875,96.51394653320312,82.74878692626953
38.54334259033203,95.37973022460938,83.35539245605469
37.74215316772461,96.60578155517578,83.32918548583984
36.84537124633789,96.41352081298828,84.18718719482422
35.846004486083984,97.3001937866211,84.42215728759766
35.04328536987305,97.3553695678711,84.92611694335938
44.49396896362305,89.8646240234375,81.64299774169922
45.19062805175781,89.73497009277344,81.06202697753906
44.217559814453125,90.67405700683594,81.37039184570312
43.53219223022461,90.78681182861328,81.97007751464844
43.28075408935547,91.62030029296875,81.7149887084961
43.6390266418457,89.65970611572266,82.56688690185547
45.08456802368164,86.81511688232422,83.2692642211914
45.2041015625,85.69115447998047,83.8957290649414
46.034263610839844,85.87100219726562,82.93367004394531
44.0605583190918,87.7117919921875,83.5118179321289
44.23924255371094,86.59712982177734,84.20868682861328
44.503814697265625,85.77933502197266,84.49750518798828
46.17182540893555,88.81446075439453,80.76210021972656
46.31459426879883,87.68646240234375,81.42595672607422
45.34738540649414,88.59713745117188,81.72291564941406
45.62495803833008,87.81005859375,82.02323150634766
46.59833526611328,86.8763427734375,81.70899200439453
46.71706008911133,85.7530517578125,82.32969665527344
45.756778717041016,86.70193481445312,82.65496826171875
44.631221771240234,88.72879791259766,82.29498291015625
44.89142990112305,87.93682098388672,82.61424255371094
43.89006423950195,88.83930206298828,82.87044525146484
41.35238265991211,89.65377044677734,84.6587142944336
40.4064826965332,90.59516143798828,84.97848510742188
40.64567184448242,89.73787689208984,85.25299072265625
42.621212005615234,91.75482940673828,82.35482025146484
42.361358642578125,92.57029724121094,82.07233428955078
41.62586212158203,92.68328094482422,82.64378356933594
41.77198791503906,91.55426025390625,83.27169036865234
42.006431579589844,90.71038055419922,83.5270767211914
42.05921173095703,89.56144714355469,84.06859588623047
42.92842102050781,89.75861358642578,83.16036987304688
42.696468353271484,90.60823822021484,82.9194107055664
40.77200698852539,92.42420196533203,83.49015808105469
41.027687072753906,91.64434051513672,83.83159637451172
40.00537109375,92.50151824951172,84.01023864746094
40.24977493286133,91.75121307373047,84.37274932861328
41.29311752319336,90.80069732666016,84.11957550048828
42.304283142089844,88.71598052978516,84.32743072509766
42.453121185302734,87.58231353759766,84.9566879272461
43.31467819213867,87.82767486572266,84.07433319091797
43.49040603637695,86.68936920166016,84.74981689453125
43.62042999267578,85.56243896484375,85.32342529296875
42.72056198120117,86.78185272216797,85.2902603149414
42.843387603759766,85.63546752929688,85.8485107421875
41.70155715942383,87.67530822753906,85.51421356201172
40.7262077331543,88.6064453125,85.80281066894531
40.95367431640625,87.75643157958984,86.08357238769531
41.4592170715332,88.50354766845703,85.21672821044922
41.962669372558594,86.8404312133789,85.81364440917969
43.18495178222656,88.94435119628906,83.41792297363281
45.59881591796875,91.8741226196289,79.14543151855469
45.36823272705078,92.718505859375,78.89264678955078
44.6688232421875,92.82354736328125,79.51056671142578
44.785518646240234,91.68961334228516,80.10556030273438
45.89308547973633,89.5947036743164,80.483154296875
45.7400016784668,90.7356185913086,79.80191040039062
45.04753494262695,90.87503814697266,80.39896392822266
